"Timestamp","X","Y","Z","ID"
40,11.31,-17.25,0.0,113
80,11.29,-17.24,0.0,113
120,11.26,-17.24,0.0,113
160,11.23,-17.25,0.0,113
200,11.21,-17.25,0.0,113
240,11.18,-17.26,0.0,113
280,11.16,-17.26,0.0,113
320,11.13,-17.26,0.0,113
360,11.1,-17.25,0.0,113
400,11.08,-17.24,0.0,113
440,11.04,-17.22,0.0,113
480,11.02,-17.2,0.0,113
520,11.0,-17.18,0.0,113
560,10.98,-17.15,0.0,113
600,10.96,-17.11,0.0,113
640,10.94,-17.05,0.0,113
680,10.92,-17.01,0.0,113
720,10.9,-16.95,0.0,113
760,10.89,-16.88,0.0,113
800,10.88,-16.81,0.0,113
840,10.86,-16.75,0.0,113
880,10.84,-16.68,0.0,113
920,10.82,-16.61,0.0,113
960,10.81,-16.55,0.0,113
1000,10.8,-16.49,0.0,113
1040,10.78,-16.44,0.0,113
1080,10.77,-16.39,0.0,113
1120,10.74,-16.34,0.0,113
1160,10.72,-16.29,0.0,113
1200,10.7,-16.25,0.0,113
1240,10.69,-16.22,0.0,113
1280,10.67,-16.18,0.0,113
1320,10.66,-16.14,0.0,113
1360,10.66,-16.1,0.0,113
1400,10.66,-16.05,0.0,113
1440,10.68,-16.01,0.0,113
1480,10.7,-15.97,0.0,113
1520,10.73,-15.94,0.0,113
1560,10.79,-15.9,0.0,113
1600,10.84,-15.86,0.0,113
1640,10.9,-15.82,0.0,113
1680,10.97,-15.8,0.0,113
1720,11.02,-15.8,0.0,113
1760,11.07,-15.8,0.0,113
1800,11.12,-15.8,0.0,113
1840,11.17,-15.8,0.0,113
1880,11.2,-15.81,0.0,113
1920,11.24,-15.81,0.0,113
1960,11.27,-15.83,0.0,113
2000,11.3,-15.86,0.0,113
2040,11.31,-15.88,0.0,113
2080,11.33,-15.93,0.0,113
2120,11.36,-15.97,0.0,113
2160,11.37,-16.02,0.0,113
2200,11.39,-16.09,0.0,113
2240,11.4,-16.15,0.0,113
2280,11.41,-16.21,0.0,113
2320,11.41,-16.28,0.0,113
2360,11.41,-16.35,0.0,113
2400,11.41,-16.41,0.0,113
2440,11.4,-16.46,0.0,113
2480,11.39,-16.52,0.0,113
2520,11.39,-16.56,0.0,113
2560,11.38,-16.61,0.0,113
2600,11.37,-16.66,0.0,113
2640,11.36,-16.7,0.0,113
2680,11.34,-16.76,0.0,113
2720,11.33,-16.81,0.0,113
2760,11.31,-16.87,0.0,113
2800,11.3,-16.93,0.0,113
2840,11.29,-17.0,0.0,113
2880,11.27,-17.08,0.0,113
2920,11.24,-17.16,0.0,113
2960,11.22,-17.24,0.0,113
3000,11.19,-17.32,0.0,113
3040,11.16,-17.41,0.0,113
3080,11.11,-17.49,0.0,113
3120,11.08,-17.56,0.0,113
3160,11.03,-17.64,0.0,113
3200,10.98,-17.71,0.0,113
3240,10.91,-17.78,0.0,113
3280,10.86,-17.85,0.0,113
3320,10.79,-17.92,0.0,113
3360,10.72,-17.99,0.0,113
3400,10.64,-18.05,0.0,113
3440,10.57,-18.13,0.0,113
3480,10.5,-18.21,0.0,113
3520,10.43,-18.3,0.0,113
3560,10.38,-18.39,0.0,113
3600,10.31,-18.49,0.0,113
3640,10.23,-18.59,0.0,113
3680,10.18,-18.71,0.0,113
3720,10.11,-18.82,0.0,113
3760,10.03,-18.94,0.0,113
3800,9.97,-19.08,0.0,113
3840,9.89,-19.21,0.0,113
3880,9.82,-19.33,0.0,113
3920,9.75,-19.47,0.0,113
3960,9.68,-19.59,0.0,113
4000,9.6,-19.72,0.0,113
4040,9.52,-19.84,0.0,113
4080,9.46,-19.95,0.0,113
4120,9.39,-20.06,0.0,113
4160,9.32,-20.14,0.0,113
4200,9.27,-20.24,0.0,113
4240,9.21,-20.34,0.0,113
4280,9.16,-20.42,0.0,113
4320,9.1,-20.51,0.0,113
4360,9.05,-20.6,0.0,113
4400,8.99,-20.69,0.0,113
4440,8.94,-20.78,0.0,113
4480,8.88,-20.87,0.0,113
4520,8.82,-20.95,0.0,113
4560,8.76,-21.01,0.0,113
4600,8.69,-21.05,0.0,113
4640,8.61,-21.07,0.0,113
4680,8.54,-21.1,0.0,113
4720,8.45,-21.13,0.0,113
4760,8.36,-21.16,0.0,113
4800,8.27,-21.16,0.0,113
4840,8.18,-21.16,0.0,113
4880,8.09,-21.13,0.0,113
4920,8.01,-21.11,0.0,113
4960,7.94,-21.07,0.0,113
5000,7.85,-21.01,0.0,113
5040,7.76,-20.94,0.0,113
5080,7.66,-20.89,0.0,113
5120,7.56,-20.82,0.0,113
5160,7.47,-20.76,0.0,113
5200,7.39,-20.71,0.0,113
5240,7.31,-20.64,0.0,113
5280,7.24,-20.57,0.0,113
5320,7.17,-20.5,0.0,113
5360,7.1,-20.42,0.0,113
5400,7.04,-20.35,0.0,113
5440,6.97,-20.28,0.0,113
5480,6.92,-20.21,0.0,113
5520,6.85,-20.16,0.0,113
5560,6.79,-20.11,0.0,113
5600,6.74,-20.06,0.0,113
5640,6.68,-19.98,0.0,113
5680,6.63,-19.93,0.0,113
5720,6.58,-19.87,0.0,113
5760,6.54,-19.82,0.0,113
5800,6.49,-19.75,0.0,113
5840,6.45,-19.69,0.0,113
5880,6.4,-19.62,0.0,113
5920,6.37,-19.56,0.0,113
5960,6.34,-19.49,0.0,113
6000,6.3,-19.43,0.0,113
6040,6.29,-19.35,0.0,113
6080,6.27,-19.27,0.0,113
6120,6.26,-19.2,0.0,113
6160,6.25,-19.12,0.0,113
6200,6.25,-19.05,0.0,113
6240,6.24,-18.96,0.0,113
6280,6.23,-18.88,0.0,113
6320,6.23,-18.8,0.0,113
6360,6.23,-18.72,0.0,113
6400,6.23,-18.64,0.0,113
6440,6.22,-18.56,0.0,113
6480,6.22,-18.5,0.0,113
6520,6.22,-18.43,0.0,113
6560,6.22,-18.35,0.0,113
6600,6.22,-18.26,0.0,113
6640,6.22,-18.17,0.0,113
6680,6.23,-18.1,0.0,113
6720,6.23,-18.02,0.0,113
6760,6.24,-17.94,0.0,113
6800,6.25,-17.86,0.0,113
6840,6.26,-17.79,0.0,113
6880,6.28,-17.73,0.0,113
6920,6.3,-17.67,0.0,113
6960,6.33,-17.62,0.0,113
7000,6.35,-17.56,0.0,113
