"Timestamp","X","Y","Z","ID"
40,-52.26,-0.7,0.0,1
80,-52.19,-0.67,0.0,1
120,-52.13,-0.63,0.0,1
160,-52.06,-0.6,0.0,1
200,-51.99,-0.56,0.0,1
240,-51.93,-0.53,0.0,1
280,-51.85,-0.49,0.0,1
320,-51.78,-0.46,0.0,1
360,-51.71,-0.42,0.0,1
400,-51.65,-0.39,0.0,1
440,-51.58,-0.35,0.0,1
480,-51.52,-0.33,0.0,1
520,-51.45,-0.29,0.0,1
560,-51.37,-0.26,0.0,1
600,-51.3,-0.22,0.0,1
640,-51.24,-0.18,0.0,1
680,-51.17,-0.15,0.0,1
720,-51.04,-0.14,0.0,1
760,-50.92,-0.12,0.0,1
800,-50.78,-0.11,0.0,1
840,-50.66,-0.11,0.0,1
880,-50.53,-0.1,0.0,1
920,-50.39,-0.08,0.0,1
960,-50.27,-0.07,0.0,1
1000,-50.14,-0.06,0.0,1
1040,-50.02,-0.05,0.0,1
1080,-49.88,-0.04,0.0,1
1120,-49.75,-0.03,0.0,1
1160,-49.63,-0.02,0.0,1
1200,-49.49,-0.01,0.0,1
1240,-49.37,0.01,0.0,1
1280,-49.24,0.02,0.0,1
1320,-49.12,0.03,0.0,1
1360,-48.98,0.04,0.0,1
1400,-48.85,0.05,0.0,1
1440,-48.73,0.06,0.0,1
1480,-48.6,0.07,0.0,1
1520,-48.47,0.08,0.0,1
1560,-48.34,0.1,0.0,1
1600,-48.21,0.11,0.0,1
1640,-48.09,0.11,0.0,1
1680,-47.95,0.12,0.0,1
1720,-47.83,0.14,0.0,1
1760,-47.7,0.15,0.0,1
1800,-47.62,0.13,0.0,1
1840,-47.53,0.11,0.0,1
1880,-47.45,0.11,0.0,1
1920,-47.36,0.09,0.0,1
1960,-47.29,0.07,0.0,1
2000,-47.2,0.05,0.0,1
2040,-47.12,0.04,0.0,1
2080,-47.03,0.03,0.0,1
2120,-46.95,0.01,0.0,1
2160,-46.86,-0.01,0.0,1
2200,-46.79,-0.02,0.0,1
2240,-46.7,-0.04,0.0,1
2280,-46.62,-0.05,0.0,1
2320,-46.54,-0.07,0.0,1
2360,-46.45,-0.09,0.0,1
2400,-46.38,-0.1,0.0,1
2440,-46.29,-0.11,0.0,1
2480,-46.21,-0.13,0.0,1
2520,-46.12,-0.15,0.0,1
2560,-46.04,-0.16,0.0,1
2600,-45.95,-0.18,0.0,1
2640,-45.88,-0.19,0.0,1
2680,-45.79,-0.21,0.0,1
2720,-45.71,-0.22,0.0,1
2760,-45.62,-0.24,0.0,1
2800,-45.54,-0.26,0.0,1
2840,-45.43,-0.34,0.0,1
2880,-45.32,-0.44,0.0,1
2920,-45.21,-0.53,0.0,1
2960,-45.09,-0.62,0.0,1
3000,-44.98,-0.71,0.0,1
3040,-44.87,-0.81,0.0,1
3080,-44.76,-0.9,0.0,1
3120,-44.64,-0.99,0.0,1
3160,-44.53,-1.08,0.0,1
3200,-44.42,-1.18,0.0,1
3240,-44.3,-1.27,0.0,1
3280,-44.19,-1.36,0.0,1
3320,-44.08,-1.45,0.0,1
3360,-43.97,-1.54,0.0,1
3400,-43.86,-1.64,0.0,1
3440,-43.75,-1.72,0.0,1
3480,-43.62,-1.82,0.0,1
3520,-43.51,-1.91,0.0,1
3560,-43.4,-2.01,0.0,1
3600,-43.29,-2.09,0.0,1
3640,-43.31,-2.05,0.0,1
3680,-43.35,-2.02,0.0,1
3720,-43.38,-1.97,0.0,1
3760,-43.4,-1.93,0.0,1
3800,-43.42,-1.88,0.0,1
3840,-43.46,-1.85,0.0,1
3880,-43.49,-1.8,0.0,1
3920,-43.51,-1.76,0.0,1
3960,-43.53,-1.72,0.0,1
4000,-43.57,-1.68,0.0,1
4040,-43.6,-1.64,0.0,1
4080,-43.62,-1.59,0.0,1
4120,-43.65,-1.56,0.0,1
4160,-43.68,-1.51,0.0,1
4200,-43.71,-1.47,0.0,1
4240,-43.73,-1.43,0.0,1
4280,-43.76,-1.39,0.0,1
4320,-43.79,-1.35,0.0,1
4360,-43.82,-1.3,0.0,1
4400,-43.85,-1.26,0.0,1
4440,-43.87,-1.22,0.0,1
4480,-43.9,-1.18,0.0,1
4520,-43.87,-1.14,0.0,1
4560,-43.85,-1.09,0.0,1
4600,-43.81,-1.06,0.0,1
4640,-43.79,-1.01,0.0,1
4680,-43.76,-0.97,0.0,1
