"Timestamp","X","Y","Z","ID"
40,3.75,-16.46,0.0,114
80,3.73,-16.47,0.0,114
120,3.71,-16.47,0.0,114
160,3.69,-16.47,0.0,114
200,3.67,-16.47,0.0,114
240,3.65,-16.46,0.0,114
280,3.63,-16.46,0.0,114
320,3.62,-16.46,0.0,114
360,3.61,-16.45,0.0,114
400,3.6,-16.42,0.0,114
440,3.59,-16.39,0.0,114
480,3.56,-16.36,0.0,114
520,3.55,-16.33,0.0,114
560,3.54,-16.29,0.0,114
600,3.51,-16.25,0.0,114
640,3.5,-16.24,0.0,114
680,3.47,-16.21,0.0,114
720,3.44,-16.19,0.0,114
760,3.42,-16.17,0.0,114
800,3.39,-16.16,0.0,114
840,3.34,-16.15,0.0,114
880,3.31,-16.15,0.0,114
920,3.26,-16.15,0.0,114
960,3.22,-16.15,0.0,114
1000,3.17,-16.15,0.0,114
1040,3.13,-16.15,0.0,114
1080,3.09,-16.17,0.0,114
1120,3.04,-16.17,0.0,114
1160,2.99,-16.18,0.0,114
1200,2.92,-16.19,0.0,114
1240,2.86,-16.2,0.0,114
1280,2.81,-16.21,0.0,114
1320,2.75,-16.21,0.0,114
1360,2.71,-16.22,0.0,114
1400,2.65,-16.24,0.0,114
1440,2.61,-16.24,0.0,114
1480,2.55,-16.26,0.0,114
1520,2.49,-16.28,0.0,114
1560,2.42,-16.31,0.0,114
1600,2.35,-16.32,0.0,114
1640,2.28,-16.35,0.0,114
1680,2.19,-16.38,0.0,114
1720,2.1,-16.41,0.0,114
1760,2.01,-16.45,0.0,114
1800,1.91,-16.5,0.0,114
1840,1.79,-16.54,0.0,114
1880,1.67,-16.57,0.0,114
1920,1.54,-16.63,0.0,114
1960,1.42,-16.69,0.0,114
2000,1.31,-16.76,0.0,114
2040,1.18,-16.82,0.0,114
2080,1.03,-16.85,0.0,114
2120,0.91,-16.92,0.0,114
2160,0.78,-17.0,0.0,114
2200,0.63,-17.1,0.0,114
2240,0.49,-17.19,0.0,114
2280,0.36,-17.3,0.0,114
2320,0.23,-17.42,0.0,114
2360,0.1,-17.55,0.0,114
2400,-0.06,-17.68,0.0,114
2440,-0.24,-17.82,0.0,114
2480,-0.42,-17.94,0.0,114
2520,-0.58,-18.06,0.0,114
2560,-0.73,-18.2,0.0,114
2600,-0.88,-18.31,0.0,114
2640,-1.03,-18.44,0.0,114
2680,-1.2,-18.57,0.0,114
2720,-1.35,-18.69,0.0,114
2760,-1.52,-18.81,0.0,114
2800,-1.69,-18.93,0.0,114
2840,-1.84,-19.04,0.0,114
2880,-2.02,-19.17,0.0,114
2920,-2.19,-19.29,0.0,114
2960,-2.35,-19.43,0.0,114
3000,-2.53,-19.55,0.0,114
3040,-2.71,-19.68,0.0,114
3080,-2.89,-19.78,0.0,114
3120,-3.07,-19.9,0.0,114
3160,-3.26,-20.0,0.0,114
3200,-3.44,-20.11,0.0,114
3240,-3.62,-20.22,0.0,114
3280,-3.82,-20.32,0.0,114
3320,-4.02,-20.41,0.0,114
3360,-4.21,-20.48,0.0,114
3400,-4.41,-20.55,0.0,114
3440,-4.6,-20.62,0.0,114
3480,-4.78,-20.69,0.0,114
3520,-4.98,-20.76,0.0,114
3560,-5.17,-20.81,0.0,114
3600,-5.37,-20.86,0.0,114
3640,-5.57,-20.91,0.0,114
3680,-5.77,-20.94,0.0,114
3720,-5.96,-20.96,0.0,114
3760,-6.14,-20.96,0.0,114
3800,-6.33,-20.97,0.0,114
3840,-6.5,-20.98,0.0,114
3880,-6.68,-20.98,0.0,114
3920,-6.85,-20.98,0.0,114
3960,-7.03,-20.98,0.0,114
4000,-7.19,-20.96,0.0,114
4040,-7.38,-20.93,0.0,114
4080,-7.55,-20.89,0.0,114
4120,-7.7,-20.86,0.0,114
4160,-7.85,-20.81,0.0,114
4200,-7.98,-20.76,0.0,114
4240,-8.11,-20.7,0.0,114
4280,-8.24,-20.64,0.0,114
4320,-8.37,-20.58,0.0,114
4360,-8.49,-20.51,0.0,114
4400,-8.6,-20.46,0.0,114
4440,-8.71,-20.42,0.0,114
4480,-8.81,-20.36,0.0,114
4520,-8.91,-20.31,0.0,114
4560,-9.01,-20.26,0.0,114
4600,-9.1,-20.2,0.0,114
4640,-9.18,-20.17,0.0,114
4680,-9.26,-20.13,0.0,114
4720,-9.31,-20.1,0.0,114
4760,-9.38,-20.06,0.0,114
4800,-9.44,-20.05,0.0,114
4840,-9.5,-20.03,0.0,114
4880,-9.56,-20.03,0.0,114
4920,-9.61,-20.04,0.0,114
4960,-9.67,-20.06,0.0,114
5000,-9.71,-20.09,0.0,114
5040,-9.76,-20.12,0.0,114
5080,-9.8,-20.14,0.0,114
5120,-9.85,-20.15,0.0,114
5160,-9.88,-20.17,0.0,114
5200,-9.91,-20.19,0.0,114
5240,-9.93,-20.2,0.0,114
5280,-9.96,-20.23,0.0,114
5320,-9.98,-20.25,0.0,114
5360,-9.99,-20.26,0.0,114
5400,-10.0,-20.28,0.0,114
5440,-10.01,-20.3,0.0,114
5480,-10.01,-20.33,0.0,114
5520,-10.01,-20.35,0.0,114
5560,-10.01,-20.37,0.0,114
5600,-9.99,-20.4,0.0,114
5640,-9.98,-20.42,0.0,114
5680,-9.96,-20.45,0.0,114
5720,-9.93,-20.49,0.0,114
