"Timestamp","X","Y","Z","ID"
40,-0.68,-8.07,0.0,109
80,-0.8,-8.0,0.0,109
120,-0.91,-7.91,0.0,109
160,-1.02,-7.81,0.0,109
200,-1.15,-7.71,0.0,109
240,-1.3,-7.61,0.0,109
280,-1.44,-7.52,0.0,109
320,-1.59,-7.44,0.0,109
360,-1.74,-7.35,0.0,109
400,-1.9,-7.25,0.0,109
440,-2.05,-7.17,0.0,109
480,-2.22,-7.08,0.0,109
520,-2.4,-7.0,0.0,109
560,-2.59,-6.93,0.0,109
600,-2.76,-6.86,0.0,109
640,-2.95,-6.75,0.0,109
680,-3.13,-6.65,0.0,109
720,-3.31,-6.58,0.0,109
760,-3.49,-6.5,0.0,109
800,-3.67,-6.43,0.0,109
840,-3.87,-6.36,0.0,109
880,-4.07,-6.28,0.0,109
920,-4.26,-6.2,0.0,109
960,-4.46,-6.12,0.0,109
1000,-4.65,-6.04,0.0,109
1040,-4.84,-5.95,0.0,109
1080,-5.02,-5.88,0.0,109
1120,-5.19,-5.8,0.0,109
1160,-5.39,-5.7,0.0,109
1200,-5.57,-5.61,0.0,109
1240,-5.75,-5.51,0.0,109
1280,-5.93,-5.42,0.0,109
1320,-6.12,-5.32,0.0,109
1360,-6.29,-5.25,0.0,109
1400,-6.47,-5.17,0.0,109
1440,-6.64,-5.1,0.0,109
1480,-6.82,-5.02,0.0,109
1520,-6.98,-4.95,0.0,109
1560,-7.16,-4.92,0.0,109
1600,-7.35,-4.88,0.0,109
1640,-7.53,-4.88,0.0,109
1680,-7.69,-4.89,0.0,109
1720,-7.87,-4.89,0.0,109
1760,-8.05,-4.92,0.0,109
1800,-8.24,-4.97,0.0,109
1840,-8.41,-5.03,0.0,109
1880,-8.59,-5.14,0.0,109
1920,-8.76,-5.24,0.0,109
1960,-8.91,-5.37,0.0,109
2000,-9.07,-5.49,0.0,109
2040,-9.22,-5.61,0.0,109
2080,-9.37,-5.74,0.0,109
2120,-9.5,-5.86,0.0,109
2160,-9.62,-6.0,0.0,109
2200,-9.75,-6.16,0.0,109
2240,-9.87,-6.32,0.0,109
2280,-9.99,-6.49,0.0,109
2320,-10.12,-6.66,0.0,109
2360,-10.25,-6.84,0.0,109
2400,-10.36,-7.04,0.0,109
2440,-10.46,-7.25,0.0,109
2480,-10.55,-7.46,0.0,109
2520,-10.61,-7.68,0.0,109
2560,-10.68,-7.89,0.0,109
2600,-10.73,-8.11,0.0,109
2640,-10.79,-8.32,0.0,109
2680,-10.82,-8.54,0.0,109
2720,-10.83,-8.75,0.0,109
2760,-10.84,-8.94,0.0,109
2800,-10.87,-9.14,0.0,109
2840,-10.88,-9.35,0.0,109
2880,-10.89,-9.54,0.0,109
2920,-10.9,-9.72,0.0,109
2960,-10.92,-9.93,0.0,109
3000,-10.93,-10.12,0.0,109
3040,-10.97,-10.3,0.0,109
3080,-11.0,-10.51,0.0,109
3120,-11.04,-10.7,0.0,109
3160,-11.09,-10.89,0.0,109
3200,-11.14,-11.08,0.0,109
3240,-11.19,-11.26,0.0,109
3280,-11.23,-11.43,0.0,109
3320,-11.28,-11.61,0.0,109
3360,-11.31,-11.78,0.0,109
3400,-11.36,-11.96,0.0,109
3440,-11.38,-12.14,0.0,109
3480,-11.39,-12.31,0.0,109
3520,-11.39,-12.49,0.0,109
3560,-11.39,-12.68,0.0,109
3600,-11.38,-12.87,0.0,109
3640,-11.36,-13.05,0.0,109
3680,-11.32,-13.23,0.0,109
3720,-11.29,-13.41,0.0,109
3760,-11.23,-13.6,0.0,109
3800,-11.17,-13.77,0.0,109
3840,-11.1,-13.94,0.0,109
3880,-11.03,-14.12,0.0,109
3920,-10.96,-14.29,0.0,109
3960,-10.87,-14.45,0.0,109
4000,-10.78,-14.61,0.0,109
4040,-10.68,-14.75,0.0,109
4080,-10.58,-14.89,0.0,109
4120,-10.48,-15.02,0.0,109
4160,-10.38,-15.14,0.0,109
4200,-10.28,-15.26,0.0,109
4240,-10.19,-15.36,0.0,109
4280,-10.1,-15.46,0.0,109
4320,-10.02,-15.56,0.0,109
4360,-9.96,-15.65,0.0,109
4400,-9.9,-15.73,0.0,109
4440,-9.85,-15.8,0.0,109
4480,-9.79,-15.87,0.0,109
4520,-9.73,-15.92,0.0,109
4560,-9.7,-15.95,0.0,109
4600,-9.69,-15.97,0.0,109
4640,-9.7,-15.98,0.0,109
4680,-9.72,-15.99,0.0,109
4720,-9.77,-15.97,0.0,109
4760,-9.82,-15.95,0.0,109
4800,-9.88,-15.92,0.0,109
4840,-9.95,-15.89,0.0,109
4880,-10.02,-15.86,0.0,109
4920,-10.11,-15.81,0.0,109
4960,-10.2,-15.79,0.0,109
5000,-10.29,-15.75,0.0,109
5040,-10.4,-15.69,0.0,109
5080,-10.51,-15.62,0.0,109
5120,-10.62,-15.56,0.0,109
5160,-10.74,-15.5,0.0,109
5200,-10.87,-15.44,0.0,109
5240,-10.99,-15.37,0.0,109
5280,-11.12,-15.29,0.0,109
5320,-11.26,-15.22,0.0,109
5360,-11.38,-15.14,0.0,109
5400,-11.51,-15.04,0.0,109
5440,-11.62,-14.95,0.0,109
5480,-11.74,-14.88,0.0,109
5520,-11.87,-14.79,0.0,109
5560,-11.98,-14.72,0.0,109
5600,-12.1,-14.63,0.0,109
5640,-12.23,-14.56,0.0,109
5680,-12.35,-14.48,0.0,109
5720,-12.48,-14.42,0.0,109
5760,-12.59,-14.36,0.0,109
5800,-12.71,-14.29,0.0,109
5840,-12.82,-14.21,0.0,109
5880,-12.94,-14.14,0.0,109
5920,-13.05,-14.06,0.0,109
5960,-13.18,-13.99,0.0,109
6000,-13.3,-13.93,0.0,109
6040,-13.41,-13.86,0.0,109
6080,-13.52,-13.78,0.0,109
6120,-13.63,-13.7,0.0,109
6160,-13.74,-13.61,0.0,109
6200,-13.85,-13.53,0.0,109
6240,-13.95,-13.45,0.0,109
6280,-14.05,-13.38,0.0,109
6320,-14.16,-13.31,0.0,109
6360,-14.26,-13.25,0.0,109
6400,-14.37,-13.19,0.0,109
6440,-14.49,-13.12,0.0,109
6480,-14.6,-13.06,0.0,109
6520,-14.7,-12.99,0.0,109
6560,-14.81,-12.94,0.0,109
6600,-14.91,-12.88,0.0,109
6640,-15.01,-12.84,0.0,109
