"Timestamp","X","Y","Z","ID"
40,0.62,1.32,0.0,7
80,0.65,1.31,0.0,7
120,0.69,1.31,0.0,7
160,0.73,1.31,0.0,7
200,0.77,1.31,0.0,7
240,0.82,1.28,0.0,7
280,0.88,1.25,0.0,7
320,0.94,1.21,0.0,7
360,1.0,1.19,0.0,7
400,1.07,1.17,0.0,7
440,1.14,1.17,0.0,7
480,1.23,1.19,0.0,7
520,1.33,1.23,0.0,7
560,1.42,1.27,0.0,7
600,1.52,1.3,0.0,7
640,1.62,1.36,0.0,7
680,1.73,1.42,0.0,7
720,1.83,1.45,0.0,7
760,1.94,1.5,0.0,7
800,2.04,1.53,0.0,7
840,2.15,1.58,0.0,7
880,2.26,1.65,0.0,7
920,2.38,1.72,0.0,7
960,2.49,1.77,0.0,7
1000,2.6,1.83,0.0,7
1040,2.72,1.93,0.0,7
1080,2.84,2.02,0.0,7
1120,2.95,2.1,0.0,7
1160,3.07,2.21,0.0,7
1200,3.19,2.31,0.0,7
1240,3.3,2.42,0.0,7
1280,3.4,2.53,0.0,7
1320,3.51,2.63,0.0,7
1360,3.62,2.72,0.0,7
1400,3.73,2.82,0.0,7
1440,3.84,2.91,0.0,7
1480,3.95,3.01,0.0,7
1520,4.07,3.11,0.0,7
1560,4.18,3.2,0.0,7
1600,4.3,3.32,0.0,7
1640,4.41,3.41,0.0,7
1680,4.51,3.51,0.0,7
1720,4.62,3.6,0.0,7
1760,4.73,3.71,0.0,7
1800,4.83,3.81,0.0,7
1840,4.94,3.92,0.0,7
1880,5.04,4.02,0.0,7
1920,5.14,4.13,0.0,7
1960,5.25,4.23,0.0,7
2000,5.35,4.34,0.0,7
2040,5.46,4.44,0.0,7
2080,5.56,4.56,0.0,7
2120,5.66,4.66,0.0,7
2160,5.77,4.75,0.0,7
2200,5.87,4.85,0.0,7
2240,5.97,4.96,0.0,7
2280,6.07,5.09,0.0,7
2320,6.17,5.21,0.0,7
2360,6.28,5.32,0.0,7
2400,6.39,5.43,0.0,7
2440,6.49,5.54,0.0,7
2480,6.62,5.62,0.0,7
2520,6.72,5.7,0.0,7
2560,6.83,5.79,0.0,7
2600,6.92,5.89,0.0,7
2640,7.04,5.97,0.0,7
2680,7.14,6.05,0.0,7
2720,7.24,6.12,0.0,7
2760,7.35,6.18,0.0,7
2800,7.47,6.27,0.0,7
2840,7.58,6.34,0.0,7
2880,7.71,6.41,0.0,7
2920,7.83,6.49,0.0,7
2960,7.95,6.56,0.0,7
3000,8.07,6.63,0.0,7
3040,8.19,6.69,0.0,7
3080,8.3,6.75,0.0,7
3120,8.41,6.81,0.0,7
3160,8.54,6.89,0.0,7
3200,8.66,6.95,0.0,7
