"Timestamp","X","Y","Z","ID"
40,-15.1,20.18,0.0,5
80,-15.11,20.21,0.0,5
120,-15.12,20.28,0.0,5
160,-15.14,20.34,0.0,5
200,-15.16,20.37,0.0,5
240,-15.2,20.42,0.0,5
280,-15.22,20.48,0.0,5
320,-15.25,20.55,0.0,5
360,-15.28,20.62,0.0,5
400,-15.31,20.7,0.0,5
440,-15.34,20.79,0.0,5
480,-15.37,20.88,0.0,5
520,-15.41,20.99,0.0,5
560,-15.45,21.12,0.0,5
600,-15.47,21.23,0.0,5
640,-15.51,21.35,0.0,5
680,-15.52,21.45,0.0,5
720,-15.54,21.56,0.0,5
760,-15.56,21.67,0.0,5
800,-15.57,21.79,0.0,5
840,-15.6,21.91,0.0,5
880,-15.63,22.03,0.0,5
920,-15.65,22.13,0.0,5
960,-15.67,22.25,0.0,5
1000,-15.7,22.35,0.0,5
1040,-15.72,22.46,0.0,5
1080,-15.75,22.57,0.0,5
1120,-15.76,22.7,0.0,5
1160,-15.77,22.8,0.0,5
1200,-15.78,22.9,0.0,5
1240,-15.8,22.99,0.0,5
1280,-15.81,23.11,0.0,5
1320,-15.82,23.22,0.0,5
1360,-15.83,23.35,0.0,5
1400,-15.84,23.47,0.0,5
1440,-15.85,23.59,0.0,5
1480,-15.87,23.72,0.0,5
1520,-15.88,23.84,0.0,5
1560,-15.9,23.95,0.0,5
1600,-15.91,24.06,0.0,5
1640,-15.93,24.19,0.0,5
1680,-15.94,24.31,0.0,5
1720,-15.96,24.45,0.0,5
1760,-15.98,24.57,0.0,5
1800,-16.0,24.7,0.0,5
1840,-16.02,24.82,0.0,5
1880,-16.03,24.93,0.0,5
1920,-16.05,25.03,0.0,5
1960,-16.07,25.12,0.0,5
2000,-16.11,25.21,0.0,5
2040,-16.14,25.31,0.0,5
2080,-16.17,25.39,0.0,5
2120,-16.21,25.47,0.0,5
2160,-16.24,25.55,0.0,5
2200,-16.27,25.6,0.0,5
2240,-16.31,25.64,0.0,5
2280,-16.34,25.7,0.0,5
2320,-16.39,25.76,0.0,5
2360,-16.45,25.82,0.0,5
2400,-16.51,25.87,0.0,5
2440,-16.56,25.92,0.0,5
2480,-16.62,25.94,0.0,5
2520,-16.66,25.97,0.0,5
2560,-16.73,25.99,0.0,5
2600,-16.78,25.98,0.0,5
2640,-16.85,25.95,0.0,5
2680,-16.92,25.89,0.0,5
2720,-16.99,25.84,0.0,5
2760,-17.08,25.83,0.0,5
2800,-17.17,25.78,0.0,5
2840,-17.25,25.75,0.0,5
2880,-17.34,25.71,0.0,5
2920,-17.43,25.7,0.0,5
2960,-17.52,25.71,0.0,5
3000,-17.6,25.68,0.0,5
3040,-17.68,25.63,0.0,5
3080,-17.77,25.56,0.0,5
3120,-17.86,25.49,0.0,5
3160,-17.95,25.41,0.0,5
3200,-18.04,25.36,0.0,5
3240,-18.14,25.28,0.0,5
3280,-18.23,25.19,0.0,5
3320,-18.32,25.12,0.0,5
3360,-18.4,25.06,0.0,5
3400,-18.49,24.98,0.0,5
3440,-18.57,24.9,0.0,5
3480,-18.65,24.8,0.0,5
3520,-18.73,24.7,0.0,5
3560,-18.8,24.64,0.0,5
3600,-18.88,24.58,0.0,5
3640,-18.96,24.53,0.0,5
3680,-19.03,24.47,0.0,5
3720,-19.09,24.43,0.0,5
3760,-19.16,24.33,0.0,5
3800,-19.23,24.24,0.0,5
3840,-19.29,24.11,0.0,5
3880,-19.35,24.0,0.0,5
3920,-19.4,23.88,0.0,5
3960,-19.47,23.8,0.0,5
4000,-19.51,23.73,0.0,5
4040,-19.58,23.69,0.0,5
4080,-19.62,23.64,0.0,5
4120,-19.67,23.58,0.0,5
4160,-19.71,23.5,0.0,5
4200,-19.76,23.43,0.0,5
4240,-19.8,23.36,0.0,5
4280,-19.85,23.29,0.0,5
4320,-19.89,23.25,0.0,5
4360,-19.94,23.2,0.0,5
4400,-19.97,23.16,0.0,5
4440,-20.0,23.13,0.0,5
4480,-20.05,23.08,0.0,5
4520,-20.08,23.05,0.0,5
4560,-20.11,23.01,0.0,5
4600,-20.14,22.98,0.0,5
4640,-20.17,22.92,0.0,5
4680,-20.2,22.89,0.0,5
4720,-20.25,22.88,0.0,5
4760,-20.31,22.9,0.0,5
4800,-20.37,22.89,0.0,5
4840,-20.42,22.92,0.0,5
4880,-20.49,22.95,0.0,5
4920,-20.54,23.01,0.0,5
4960,-20.59,23.09,0.0,5
5000,-20.65,23.16,0.0,5
5040,-20.7,23.24,0.0,5
5080,-20.77,23.33,0.0,5
5120,-20.82,23.41,0.0,5
5160,-20.87,23.49,0.0,5
5200,-20.9,23.55,0.0,5
5240,-20.95,23.63,0.0,5
5280,-20.97,23.72,0.0,5
